,comparison,doi,metric,score_earned,score_total
3042,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-F2-01M,2,2
3043,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-F3-01M,0,1
3044,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-F4-01M,2,2
3045,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-A1-01M,0,1
3046,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-I1-01M,1,2
3047,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-I2-01M,0,1
3048,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-I3-01M,0,1
3049,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-R1-01MD,1,4
3050,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-R1.1-01M,2,2
3051,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-R1.2-01M,1,2
3052,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-R1.3-01M,0,1
3053,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-R1.3-02D,0,1
3054,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-A1-03D,0,1
3055,http://orkg.org/orkg/resource/R274032,10.48366/r274032,FsF-A1-02M,1,1
3056,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-F1-01D,1,1
3057,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-F1-02D,1,1
3058,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-F2-01M,2,2
3059,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-F3-01M,0,1
3060,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-F4-01M,2,2
3061,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-A1-01M,0,1
3062,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-I1-01M,1,2
3063,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-I2-01M,0,1
3064,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-I3-01M,0,1
3065,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-R1-01MD,1,4
3066,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-R1.1-01M,2,2
3067,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-R1.2-01M,1,2
3068,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-R1.3-01M,0,1
3069,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-R1.3-02D,0,1
3070,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-A1-03D,0,1
3071,http://orkg.org/orkg/resource/R275000,10.48366/r275000,FsF-A1-02M,1,1
3072,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-F1-01D,1,1
3073,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-F1-02D,1,1
3074,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-F2-01M,2,2
3075,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-F3-01M,0,1
3076,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-F4-01M,2,2
3077,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-A1-01M,0,1
3078,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-I1-01M,1,2
3079,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-I2-01M,0,1
3080,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-I3-01M,0,1
3081,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-R1-01MD,1,4
3082,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-R1.1-01M,2,2
3083,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-R1.2-01M,1,2
3084,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-R1.3-01M,0,1
3085,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-R1.3-02D,0,1
3086,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-A1-03D,0,1
3087,http://orkg.org/orkg/resource/R280729,10.48366/r280729,FsF-A1-02M,1,1
3088,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-F1-01D,1,1
3089,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-F1-02D,1,1
3090,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-F2-01M,2,2
3091,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-F3-01M,0,1
3092,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-F4-01M,2,2
3093,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-A1-01M,0,1
3094,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-I1-01M,1,2
3095,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-I2-01M,0,1
3096,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-I3-01M,0,1
3097,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-R1-01MD,1,4
3098,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-R1.1-01M,2,2
3099,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-R1.2-01M,1,2
3100,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-R1.3-01M,0,1
3101,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-R1.3-02D,0,1
3102,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-A1-03D,0,1
3103,http://orkg.org/orkg/resource/R281265,10.48366/r281265,FsF-A1-02M,1,1
3104,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-F1-01D,1,1
3105,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-F1-02D,1,1
3106,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-F2-01M,2,2
3107,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-F3-01M,0,1
3108,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-F4-01M,2,2
3109,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-A1-01M,0,1
3110,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-I1-01M,1,2
3111,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-I2-01M,0,1
3112,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-I3-01M,0,1
3113,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-R1-01MD,1,4
3114,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-R1.1-01M,2,2
3115,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-R1.2-01M,1,2
3116,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-R1.3-01M,0,1
3117,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-R1.3-02D,0,1
3118,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-A1-03D,0,1
3119,http://orkg.org/orkg/resource/R282510,10.48366/r282510,FsF-A1-02M,1,1
3120,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-F1-01D,1,1
3121,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-F1-02D,1,1
3122,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-F2-01M,2,2
3123,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-F3-01M,0,1
3124,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-F4-01M,2,2
3125,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-A1-01M,0,1
3126,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-I1-01M,1,2
3127,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-I2-01M,0,1
3128,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-I3-01M,0,1
3129,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-R1-01MD,1,4
3130,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-R1.1-01M,2,2
3131,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-R1.2-01M,1,2
3132,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-R1.3-01M,0,1
3133,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-R1.3-02D,0,1
3134,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-A1-03D,0,1
3135,http://orkg.org/orkg/resource/R282511,10.48366/r282511,FsF-A1-02M,1,1
3136,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-F1-01D,1,1
3137,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-F1-02D,1,1
3138,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-F2-01M,2,2
3139,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-F3-01M,0,1
3140,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-F4-01M,2,2
3141,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-A1-01M,0,1
3142,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-I1-01M,1,2
3143,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-I2-01M,0,1
3144,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-I3-01M,0,1
3145,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-R1-01MD,1,4
3146,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-R1.1-01M,2,2
3147,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-R1.2-01M,1,2
3148,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-R1.3-01M,0,1
3149,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-R1.3-02D,0,1
3150,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-A1-03D,0,1
3151,http://orkg.org/orkg/resource/R282512,10.48366/r282512,FsF-A1-02M,1,1
3152,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-F1-01D,1,1
3153,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-F1-02D,1,1
3154,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-F2-01M,2,2
3155,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-F3-01M,0,1
3156,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-F4-01M,2,2
3157,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-A1-01M,0,1
3158,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-I1-01M,1,2
3159,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-I2-01M,0,1
3160,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-I3-01M,0,1
3161,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-R1-01MD,1,4
3162,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-R1.1-01M,2,2
3163,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-R1.2-01M,1,2
3164,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-R1.3-01M,0,1
3165,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-R1.3-02D,0,1
3166,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-A1-03D,0,1
3167,http://orkg.org/orkg/resource/R284515,10.48366/r284515,FsF-A1-02M,1,1
3168,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-F1-01D,1,1
3169,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-F1-02D,1,1
3170,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-F2-01M,2,2
3171,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-F3-01M,0,1
3172,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-F4-01M,2,2
3173,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-A1-01M,0,1
3174,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-I1-01M,1,2
3175,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-I2-01M,0,1
3176,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-I3-01M,0,1
3177,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-R1-01MD,1,4
3178,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-R1.1-01M,2,2
3179,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-R1.2-01M,1,2
3180,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-R1.3-01M,0,1
3181,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-R1.3-02D,0,1
3182,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-A1-03D,0,1
3183,http://orkg.org/orkg/resource/R285347,10.48366/r285347,FsF-A1-02M,1,1
3184,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-F1-01D,1,1
3185,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-F1-02D,1,1
3186,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-F2-01M,2,2
3187,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-F3-01M,0,1
3188,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-F4-01M,2,2
3189,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-A1-01M,0,1
3190,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-I1-01M,1,2
3191,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-I2-01M,0,1
3192,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-I3-01M,0,1
3193,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-R1-01MD,1,4
3194,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-R1.1-01M,2,2
3195,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-R1.2-01M,1,2
3196,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-R1.3-01M,0,1
3197,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-R1.3-02D,0,1
3198,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-A1-03D,0,1
3199,http://orkg.org/orkg/resource/R36099,10.48366/r36099,FsF-A1-02M,1,1
3200,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-F1-01D,1,1
3201,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-F1-02D,1,1
3202,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-F2-01M,2,2
3203,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-F3-01M,0,1
3204,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-F4-01M,2,2
3205,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-A1-01M,0,1
3206,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-I1-01M,1,2
3207,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-I2-01M,0,1
3208,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-I3-01M,0,1
3209,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-R1-01MD,1,4
3210,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-R1.1-01M,2,2
3211,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-R1.2-01M,1,2
3212,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-R1.3-01M,0,1
3213,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-R1.3-02D,0,1
3214,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-A1-03D,0,1
3215,http://orkg.org/orkg/resource/R38484,10.48366/r38484,FsF-A1-02M,1,1
3216,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-F1-01D,1,1
3217,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-F1-02D,1,1
3218,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-F2-01M,2,2
3219,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-F3-01M,0,1
3220,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-F4-01M,2,2
3221,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-A1-01M,0,1
3222,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-I1-01M,1,2
3223,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-I2-01M,0,1
3224,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-I3-01M,0,1
3225,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-R1-01MD,1,4
3226,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-R1.1-01M,2,2
3227,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-R1.2-01M,1,2
3228,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-R1.3-01M,0,1
3229,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-R1.3-02D,0,1
3230,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-A1-03D,0,1
3231,http://orkg.org/orkg/resource/R44930,10.48366/r44930,FsF-A1-02M,1,1
3232,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-F1-01D,1,1
3233,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-F1-02D,1,1
3234,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-F2-01M,2,2
3235,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-F3-01M,0,1
3236,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-F4-01M,2,2
3237,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-A1-01M,0,1
3238,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-I1-01M,1,2
3239,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-I2-01M,0,1
3240,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-I3-01M,0,1
3241,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-R1-01MD,1,4
3242,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-R1.1-01M,2,2
3243,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-R1.2-01M,1,2
3244,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-R1.3-01M,0,1
3245,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-R1.3-02D,0,1
3246,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-A1-03D,0,1
3247,http://orkg.org/orkg/resource/R70212,10.48366/r70212,FsF-A1-02M,1,1
3248,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-F1-01D,1,1
3249,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-F1-02D,1,1
3250,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-F2-01M,2,2
3251,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-F3-01M,0,1
3252,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-F4-01M,2,2
3253,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-A1-01M,0,1
3254,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-I1-01M,1,2
3255,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-I2-01M,0,1
3256,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-I3-01M,0,1
3257,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-R1-01MD,1,4
3258,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-R1.1-01M,2,2
3259,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-R1.2-01M,1,2
3260,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-R1.3-01M,0,1
3261,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-R1.3-02D,0,1
3262,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-A1-03D,0,1
3263,http://orkg.org/orkg/resource/R8342,10.48366/r8342,FsF-A1-02M,1,1
3264,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-F1-01D,1,1
3265,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-F1-02D,1,1
3266,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-F2-01M,2,2
3267,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-F3-01M,0,1
3268,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-F4-01M,2,2
3269,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-A1-01M,0,1
3270,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-I1-01M,1,2
3271,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-I2-01M,0,1
3272,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-I3-01M,0,1
3273,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-R1-01MD,1,4
3274,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-R1.1-01M,2,2
3275,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-R1.2-01M,1,2
3276,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-R1.3-01M,0,1
3277,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-R1.3-02D,0,1
3278,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-A1-03D,0,1
3279,http://orkg.org/orkg/resource/R8364,10.48366/r8364,FsF-A1-02M,1,1
3280,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-F1-01D,1,1
3281,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-F1-02D,1,1
3282,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-F2-01M,2,2
3283,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-F3-01M,0,1
3284,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-F4-01M,2,2
3285,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-A1-01M,0,1
3286,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-I1-01M,1,2
3287,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-I2-01M,0,1
3288,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-I3-01M,0,1
3289,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-R1-01MD,1,4
3290,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-R1.1-01M,2,2
3291,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-R1.2-01M,1,2
3292,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-R1.3-01M,0,1
3293,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-R1.3-02D,0,1
3294,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-A1-03D,0,1
3295,http://orkg.org/orkg/resource/R107854,10.48366/r107854,FsF-A1-02M,1,1
3296,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-F1-01D,1,1
3297,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-F1-02D,1,1
3298,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-F2-01M,2,2
3299,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-F3-01M,0,1
3300,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-F4-01M,2,2
3301,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-A1-01M,0,1
3302,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-I1-01M,1,2
3303,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-I2-01M,0,1
3304,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-I3-01M,0,1
3305,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-R1-01MD,1,4
3306,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-R1.1-01M,2,2
3307,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-R1.2-01M,1,2
3308,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-R1.3-01M,0,1
3309,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-R1.3-02D,0,1
3310,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-A1-03D,0,1
3311,http://orkg.org/orkg/resource/R108358,10.48366/r108358,FsF-A1-02M,1,1
3312,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-F1-01D,1,1
3313,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-F1-02D,1,1
3314,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-F2-01M,2,2
3315,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-F3-01M,0,1
3316,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-F4-01M,2,2
3317,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-A1-01M,0,1
3318,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-I1-01M,1,2
3319,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-I2-01M,0,1
3320,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-I3-01M,0,1
3321,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-R1-01MD,1,4
3322,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-R1.1-01M,2,2
3323,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-R1.2-01M,1,2
3324,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-R1.3-01M,0,1
3325,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-R1.3-02D,0,1
3326,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-A1-03D,0,1
3327,http://orkg.org/orkg/resource/R108601,10.48366/r108601,FsF-A1-02M,1,1
3328,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-F1-01D,1,1
3329,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-F1-02D,1,1
3330,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-F2-01M,2,2
3331,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-F3-01M,0,1
3332,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-F4-01M,2,2
3333,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-A1-01M,0,1
3334,http://orkg.org/orkg/resource/R108719,10.48366/r108719,FsF-I1-01M,1,2
