,comparison,doi,metric,maturity,score_earned,score_percent,score_total,status_passed,status_total
13477,http://orkg.org/orkg/resource/R36153,,R1,0.0,0.0,0.0,4.0,0,1
13478,http://orkg.org/orkg/resource/R36153,,R1.1,0.0,0.0,0.0,2.0,0,1
13479,http://orkg.org/orkg/resource/R36153,,R1.2,0.0,0.0,0.0,2.0,0,1
13480,http://orkg.org/orkg/resource/R36153,,R1.3,0.0,0.0,0.0,2.0,0,2
13481,http://orkg.org/orkg/resource/R38012,,A,0.0,0.0,0.0,3.0,0,3
13482,http://orkg.org/orkg/resource/R38012,,A1,0.0,0.0,0.0,3.0,0,3
13483,http://orkg.org/orkg/resource/R38012,,F,1.0,1.0,14.29,7.0,1,5
13484,http://orkg.org/orkg/resource/R38012,,F1,2.0,1.0,50.0,2.0,1,2
13485,http://orkg.org/orkg/resource/R38012,,F2,0.0,0.0,0.0,2.0,0,1
13486,http://orkg.org/orkg/resource/R38012,,F3,0.0,0.0,0.0,1.0,0,1
13487,http://orkg.org/orkg/resource/R38012,,F4,0.0,0.0,0.0,2.0,0,1
13488,http://orkg.org/orkg/resource/R38012,,FAIR,1.0,1.0,4.17,24.0,1,16
13489,http://orkg.org/orkg/resource/R38012,,I,0.0,0.0,0.0,4.0,0,3
13490,http://orkg.org/orkg/resource/R38012,,I1,0.0,0.0,0.0,2.0,0,1
13491,http://orkg.org/orkg/resource/R38012,,I2,0.0,0.0,0.0,1.0,0,1
13492,http://orkg.org/orkg/resource/R38012,,I3,0.0,0.0,0.0,1.0,0,1
13493,http://orkg.org/orkg/resource/R38012,,R,0.0,0.0,0.0,10.0,0,5
13494,http://orkg.org/orkg/resource/R38012,,R1,0.0,0.0,0.0,4.0,0,1
13495,http://orkg.org/orkg/resource/R38012,,R1.1,0.0,0.0,0.0,2.0,0,1
13496,http://orkg.org/orkg/resource/R38012,,R1.2,0.0,0.0,0.0,2.0,0,1
13497,http://orkg.org/orkg/resource/R38012,,R1.3,0.0,0.0,0.0,2.0,0,2
13498,http://orkg.org/orkg/resource/R38481,,A,0.0,0.0,0.0,3.0,0,3
13499,http://orkg.org/orkg/resource/R38481,,A1,0.0,0.0,0.0,3.0,0,3
13500,http://orkg.org/orkg/resource/R38481,,F,1.0,1.0,14.29,7.0,1,5
13501,http://orkg.org/orkg/resource/R38481,,F1,2.0,1.0,50.0,2.0,1,2
13502,http://orkg.org/orkg/resource/R38481,,F2,0.0,0.0,0.0,2.0,0,1
13503,http://orkg.org/orkg/resource/R38481,,F3,0.0,0.0,0.0,1.0,0,1
13504,http://orkg.org/orkg/resource/R38481,,F4,0.0,0.0,0.0,2.0,0,1
13505,http://orkg.org/orkg/resource/R38481,,FAIR,1.0,1.0,4.17,24.0,1,16
13506,http://orkg.org/orkg/resource/R38481,,I,0.0,0.0,0.0,4.0,0,3
13507,http://orkg.org/orkg/resource/R38481,,I1,0.0,0.0,0.0,2.0,0,1
13508,http://orkg.org/orkg/resource/R38481,,I2,0.0,0.0,0.0,1.0,0,1
13509,http://orkg.org/orkg/resource/R38481,,I3,0.0,0.0,0.0,1.0,0,1
13510,http://orkg.org/orkg/resource/R38481,,R,0.0,0.0,0.0,10.0,0,5
13511,http://orkg.org/orkg/resource/R38481,,R1,0.0,0.0,0.0,4.0,0,1
13512,http://orkg.org/orkg/resource/R38481,,R1.1,0.0,0.0,0.0,2.0,0,1
13513,http://orkg.org/orkg/resource/R38481,,R1.2,0.0,0.0,0.0,2.0,0,1
13514,http://orkg.org/orkg/resource/R38481,,R1.3,0.0,0.0,0.0,2.0,0,2
13515,http://orkg.org/orkg/resource/R38693,,A,0.0,0.0,0.0,3.0,0,3
13516,http://orkg.org/orkg/resource/R38693,,A1,0.0,0.0,0.0,3.0,0,3
13517,http://orkg.org/orkg/resource/R38693,,F,1.0,1.0,14.29,7.0,1,5
13518,http://orkg.org/orkg/resource/R38693,,F1,2.0,1.0,50.0,2.0,1,2
13519,http://orkg.org/orkg/resource/R38693,,F2,0.0,0.0,0.0,2.0,0,1
13520,http://orkg.org/orkg/resource/R38693,,F3,0.0,0.0,0.0,1.0,0,1
13521,http://orkg.org/orkg/resource/R38693,,F4,0.0,0.0,0.0,2.0,0,1
13522,http://orkg.org/orkg/resource/R38693,,FAIR,1.0,1.0,4.17,24.0,1,16
13523,http://orkg.org/orkg/resource/R38693,,I,0.0,0.0,0.0,4.0,0,3
13524,http://orkg.org/orkg/resource/R38693,,I1,0.0,0.0,0.0,2.0,0,1
13525,http://orkg.org/orkg/resource/R38693,,I2,0.0,0.0,0.0,1.0,0,1
13526,http://orkg.org/orkg/resource/R38693,,I3,0.0,0.0,0.0,1.0,0,1
13527,http://orkg.org/orkg/resource/R38693,,R,0.0,0.0,0.0,10.0,0,5
13528,http://orkg.org/orkg/resource/R38693,,R1,0.0,0.0,0.0,4.0,0,1
13529,http://orkg.org/orkg/resource/R38693,,R1.1,0.0,0.0,0.0,2.0,0,1
13530,http://orkg.org/orkg/resource/R38693,,R1.2,0.0,0.0,0.0,2.0,0,1
13531,http://orkg.org/orkg/resource/R38693,,R1.3,0.0,0.0,0.0,2.0,0,2
13532,http://orkg.org/orkg/resource/R39082,,A,0.0,0.0,0.0,3.0,0,3
13533,http://orkg.org/orkg/resource/R39082,,A1,0.0,0.0,0.0,3.0,0,3
13534,http://orkg.org/orkg/resource/R39082,,F,1.0,1.0,14.29,7.0,1,5
13535,http://orkg.org/orkg/resource/R39082,,F1,2.0,1.0,50.0,2.0,1,2
13536,http://orkg.org/orkg/resource/R39082,,F2,0.0,0.0,0.0,2.0,0,1
13537,http://orkg.org/orkg/resource/R39082,,F3,0.0,0.0,0.0,1.0,0,1
13538,http://orkg.org/orkg/resource/R39082,,F4,0.0,0.0,0.0,2.0,0,1
13539,http://orkg.org/orkg/resource/R39082,,FAIR,1.0,1.0,4.17,24.0,1,16
13540,http://orkg.org/orkg/resource/R39082,,I,0.0,0.0,0.0,4.0,0,3
13541,http://orkg.org/orkg/resource/R39082,,I1,0.0,0.0,0.0,2.0,0,1
13542,http://orkg.org/orkg/resource/R39082,,I2,0.0,0.0,0.0,1.0,0,1
13543,http://orkg.org/orkg/resource/R39082,,I3,0.0,0.0,0.0,1.0,0,1
13544,http://orkg.org/orkg/resource/R39082,,R,0.0,0.0,0.0,10.0,0,5
13545,http://orkg.org/orkg/resource/R39082,,R1,0.0,0.0,0.0,4.0,0,1
13546,http://orkg.org/orkg/resource/R39082,,R1.1,0.0,0.0,0.0,2.0,0,1
13547,http://orkg.org/orkg/resource/R39082,,R1.2,0.0,0.0,0.0,2.0,0,1
13548,http://orkg.org/orkg/resource/R39082,,R1.3,0.0,0.0,0.0,2.0,0,2
13549,http://orkg.org/orkg/resource/R41148,,A,0.0,0.0,0.0,3.0,0,3
13550,http://orkg.org/orkg/resource/R41148,,A1,0.0,0.0,0.0,3.0,0,3
13551,http://orkg.org/orkg/resource/R41148,,F,1.0,1.0,14.29,7.0,1,5
13552,http://orkg.org/orkg/resource/R41148,,F1,2.0,1.0,50.0,2.0,1,2
13553,http://orkg.org/orkg/resource/R41148,,F2,0.0,0.0,0.0,2.0,0,1
13554,http://orkg.org/orkg/resource/R41148,,F3,0.0,0.0,0.0,1.0,0,1
13555,http://orkg.org/orkg/resource/R41148,,F4,0.0,0.0,0.0,2.0,0,1
13556,http://orkg.org/orkg/resource/R41148,,FAIR,1.0,1.0,4.17,24.0,1,16
13557,http://orkg.org/orkg/resource/R41148,,I,0.0,0.0,0.0,4.0,0,3
13558,http://orkg.org/orkg/resource/R41148,,I1,0.0,0.0,0.0,2.0,0,1
13559,http://orkg.org/orkg/resource/R41148,,I2,0.0,0.0,0.0,1.0,0,1
13560,http://orkg.org/orkg/resource/R41148,,I3,0.0,0.0,0.0,1.0,0,1
13561,http://orkg.org/orkg/resource/R41148,,R,0.0,0.0,0.0,10.0,0,5
13562,http://orkg.org/orkg/resource/R41148,,R1,0.0,0.0,0.0,4.0,0,1
13563,http://orkg.org/orkg/resource/R41148,,R1.1,0.0,0.0,0.0,2.0,0,1
13564,http://orkg.org/orkg/resource/R41148,,R1.2,0.0,0.0,0.0,2.0,0,1
13565,http://orkg.org/orkg/resource/R41148,,R1.3,0.0,0.0,0.0,2.0,0,2
13566,http://orkg.org/orkg/resource/R41466,,A,0.0,0.0,0.0,3.0,0,3
13567,http://orkg.org/orkg/resource/R41466,,A1,0.0,0.0,0.0,3.0,0,3
13568,http://orkg.org/orkg/resource/R41466,,F,1.0,1.0,14.29,7.0,1,5
13569,http://orkg.org/orkg/resource/R41466,,F1,2.0,1.0,50.0,2.0,1,2
13570,http://orkg.org/orkg/resource/R41466,,F2,0.0,0.0,0.0,2.0,0,1
13571,http://orkg.org/orkg/resource/R41466,,F3,0.0,0.0,0.0,1.0,0,1
13572,http://orkg.org/orkg/resource/R41466,,F4,0.0,0.0,0.0,2.0,0,1
13573,http://orkg.org/orkg/resource/R41466,,FAIR,1.0,1.0,4.17,24.0,1,16
13574,http://orkg.org/orkg/resource/R41466,,I,0.0,0.0,0.0,4.0,0,3
13575,http://orkg.org/orkg/resource/R41466,,I1,0.0,0.0,0.0,2.0,0,1
13576,http://orkg.org/orkg/resource/R41466,,I2,0.0,0.0,0.0,1.0,0,1
13577,http://orkg.org/orkg/resource/R41466,,I3,0.0,0.0,0.0,1.0,0,1
13578,http://orkg.org/orkg/resource/R41466,,R,0.0,0.0,0.0,10.0,0,5
13579,http://orkg.org/orkg/resource/R41466,,R1,0.0,0.0,0.0,4.0,0,1
13580,http://orkg.org/orkg/resource/R41466,,R1.1,0.0,0.0,0.0,2.0,0,1
13581,http://orkg.org/orkg/resource/R41466,,R1.2,0.0,0.0,0.0,2.0,0,1
13582,http://orkg.org/orkg/resource/R41466,,R1.3,0.0,0.0,0.0,2.0,0,2
13583,http://orkg.org/orkg/resource/R43037,,A,0.0,0.0,0.0,3.0,0,3
13584,http://orkg.org/orkg/resource/R43037,,A1,0.0,0.0,0.0,3.0,0,3
13585,http://orkg.org/orkg/resource/R43037,,F,1.0,1.0,14.29,7.0,1,5
13586,http://orkg.org/orkg/resource/R43037,,F1,2.0,1.0,50.0,2.0,1,2
13587,http://orkg.org/orkg/resource/R43037,,F2,0.0,0.0,0.0,2.0,0,1
13588,http://orkg.org/orkg/resource/R43037,,F3,0.0,0.0,0.0,1.0,0,1
13589,http://orkg.org/orkg/resource/R43037,,F4,0.0,0.0,0.0,2.0,0,1
13590,http://orkg.org/orkg/resource/R43037,,FAIR,1.0,1.0,4.17,24.0,1,16
13591,http://orkg.org/orkg/resource/R43037,,I,0.0,0.0,0.0,4.0,0,3
13592,http://orkg.org/orkg/resource/R43037,,I1,0.0,0.0,0.0,2.0,0,1
13593,http://orkg.org/orkg/resource/R43037,,I2,0.0,0.0,0.0,1.0,0,1
13594,http://orkg.org/orkg/resource/R43037,,I3,0.0,0.0,0.0,1.0,0,1
13595,http://orkg.org/orkg/resource/R43037,,R,0.0,0.0,0.0,10.0,0,5
13596,http://orkg.org/orkg/resource/R43037,,R1,0.0,0.0,0.0,4.0,0,1
13597,http://orkg.org/orkg/resource/R43037,,R1.1,0.0,0.0,0.0,2.0,0,1
13598,http://orkg.org/orkg/resource/R43037,,R1.2,0.0,0.0,0.0,2.0,0,1
13599,http://orkg.org/orkg/resource/R43037,,R1.3,0.0,0.0,0.0,2.0,0,2
13600,http://orkg.org/orkg/resource/R44668,,A,0.0,0.0,0.0,3.0,0,3
13601,http://orkg.org/orkg/resource/R44668,,A1,0.0,0.0,0.0,3.0,0,3
13602,http://orkg.org/orkg/resource/R44668,,F,1.0,1.0,14.29,7.0,1,5
13603,http://orkg.org/orkg/resource/R44668,,F1,2.0,1.0,50.0,2.0,1,2
13604,http://orkg.org/orkg/resource/R44668,,F2,0.0,0.0,0.0,2.0,0,1
13605,http://orkg.org/orkg/resource/R44668,,F3,0.0,0.0,0.0,1.0,0,1
13606,http://orkg.org/orkg/resource/R44668,,F4,0.0,0.0,0.0,2.0,0,1
13607,http://orkg.org/orkg/resource/R44668,,FAIR,1.0,1.0,4.17,24.0,1,16
13608,http://orkg.org/orkg/resource/R44668,,I,0.0,0.0,0.0,4.0,0,3
13609,http://orkg.org/orkg/resource/R44668,,I1,0.0,0.0,0.0,2.0,0,1
13610,http://orkg.org/orkg/resource/R44668,,I2,0.0,0.0,0.0,1.0,0,1
13611,http://orkg.org/orkg/resource/R44668,,I3,0.0,0.0,0.0,1.0,0,1
13612,http://orkg.org/orkg/resource/R44668,,R,0.0,0.0,0.0,10.0,0,5
13613,http://orkg.org/orkg/resource/R44668,,R1,0.0,0.0,0.0,4.0,0,1
13614,http://orkg.org/orkg/resource/R44668,,R1.1,0.0,0.0,0.0,2.0,0,1
13615,http://orkg.org/orkg/resource/R44668,,R1.2,0.0,0.0,0.0,2.0,0,1
13616,http://orkg.org/orkg/resource/R44668,,R1.3,0.0,0.0,0.0,2.0,0,2
13617,http://orkg.org/orkg/resource/R44675,,A,0.0,0.0,0.0,3.0,0,3
13618,http://orkg.org/orkg/resource/R44675,,A1,0.0,0.0,0.0,3.0,0,3
13619,http://orkg.org/orkg/resource/R44675,,F,1.0,1.0,14.29,7.0,1,5
13620,http://orkg.org/orkg/resource/R44675,,F1,2.0,1.0,50.0,2.0,1,2
13621,http://orkg.org/orkg/resource/R44675,,F2,0.0,0.0,0.0,2.0,0,1
13622,http://orkg.org/orkg/resource/R44675,,F3,0.0,0.0,0.0,1.0,0,1
13623,http://orkg.org/orkg/resource/R44675,,F4,0.0,0.0,0.0,2.0,0,1
13624,http://orkg.org/orkg/resource/R44675,,FAIR,1.0,1.0,4.17,24.0,1,16
13625,http://orkg.org/orkg/resource/R44675,,I,0.0,0.0,0.0,4.0,0,3
13626,http://orkg.org/orkg/resource/R44675,,I1,0.0,0.0,0.0,2.0,0,1
13627,http://orkg.org/orkg/resource/R44675,,I2,0.0,0.0,0.0,1.0,0,1
13628,http://orkg.org/orkg/resource/R44675,,I3,0.0,0.0,0.0,1.0,0,1
13629,http://orkg.org/orkg/resource/R44675,,R,0.0,0.0,0.0,10.0,0,5
13630,http://orkg.org/orkg/resource/R44675,,R1,0.0,0.0,0.0,4.0,0,1
13631,http://orkg.org/orkg/resource/R44675,,R1.1,0.0,0.0,0.0,2.0,0,1
13632,http://orkg.org/orkg/resource/R44675,,R1.2,0.0,0.0,0.0,2.0,0,1
13633,http://orkg.org/orkg/resource/R44675,,R1.3,0.0,0.0,0.0,2.0,0,2
13634,http://orkg.org/orkg/resource/R44978,,A,0.0,0.0,0.0,3.0,0,3
13635,http://orkg.org/orkg/resource/R44978,,A1,0.0,0.0,0.0,3.0,0,3
13636,http://orkg.org/orkg/resource/R44978,,F,1.0,1.0,14.29,7.0,1,5
13637,http://orkg.org/orkg/resource/R44978,,F1,2.0,1.0,50.0,2.0,1,2
13638,http://orkg.org/orkg/resource/R44978,,F2,0.0,0.0,0.0,2.0,0,1
13639,http://orkg.org/orkg/resource/R44978,,F3,0.0,0.0,0.0,1.0,0,1
13640,http://orkg.org/orkg/resource/R44978,,F4,0.0,0.0,0.0,2.0,0,1
13641,http://orkg.org/orkg/resource/R44978,,FAIR,1.0,1.0,4.17,24.0,1,16
13642,http://orkg.org/orkg/resource/R44978,,I,0.0,0.0,0.0,4.0,0,3
13643,http://orkg.org/orkg/resource/R44978,,I1,0.0,0.0,0.0,2.0,0,1
13644,http://orkg.org/orkg/resource/R44978,,I2,0.0,0.0,0.0,1.0,0,1
13645,http://orkg.org/orkg/resource/R44978,,I3,0.0,0.0,0.0,1.0,0,1
13646,http://orkg.org/orkg/resource/R44978,,R,0.0,0.0,0.0,10.0,0,5
13647,http://orkg.org/orkg/resource/R44978,,R1,0.0,0.0,0.0,4.0,0,1
13648,http://orkg.org/orkg/resource/R44978,,R1.1,0.0,0.0,0.0,2.0,0,1
13649,http://orkg.org/orkg/resource/R44978,,R1.2,0.0,0.0,0.0,2.0,0,1
13650,http://orkg.org/orkg/resource/R44978,,R1.3,0.0,0.0,0.0,2.0,0,2
13651,http://orkg.org/orkg/resource/R44979,,A,0.0,0.0,0.0,3.0,0,3
13652,http://orkg.org/orkg/resource/R44979,,A1,0.0,0.0,0.0,3.0,0,3
13653,http://orkg.org/orkg/resource/R44979,,F,1.0,1.0,14.29,7.0,1,5
13654,http://orkg.org/orkg/resource/R44979,,F1,2.0,1.0,50.0,2.0,1,2
13655,http://orkg.org/orkg/resource/R44979,,F2,0.0,0.0,0.0,2.0,0,1
13656,http://orkg.org/orkg/resource/R44979,,F3,0.0,0.0,0.0,1.0,0,1
13657,http://orkg.org/orkg/resource/R44979,,F4,0.0,0.0,0.0,2.0,0,1
13658,http://orkg.org/orkg/resource/R44979,,FAIR,1.0,1.0,4.17,24.0,1,16
13659,http://orkg.org/orkg/resource/R44979,,I,0.0,0.0,0.0,4.0,0,3
13660,http://orkg.org/orkg/resource/R44979,,I1,0.0,0.0,0.0,2.0,0,1
13661,http://orkg.org/orkg/resource/R44979,,I2,0.0,0.0,0.0,1.0,0,1
13662,http://orkg.org/orkg/resource/R44979,,I3,0.0,0.0,0.0,1.0,0,1
13663,http://orkg.org/orkg/resource/R44979,,R,0.0,0.0,0.0,10.0,0,5
13664,http://orkg.org/orkg/resource/R44979,,R1,0.0,0.0,0.0,4.0,0,1
13665,http://orkg.org/orkg/resource/R44979,,R1.1,0.0,0.0,0.0,2.0,0,1
13666,http://orkg.org/orkg/resource/R44979,,R1.2,0.0,0.0,0.0,2.0,0,1
13667,http://orkg.org/orkg/resource/R44979,,R1.3,0.0,0.0,0.0,2.0,0,2
13668,http://orkg.org/orkg/resource/R44980,,A,0.0,0.0,0.0,3.0,0,3
13669,http://orkg.org/orkg/resource/R44980,,A1,0.0,0.0,0.0,3.0,0,3
13670,http://orkg.org/orkg/resource/R44980,,F,1.0,1.0,14.29,7.0,1,5
13671,http://orkg.org/orkg/resource/R44980,,F1,2.0,1.0,50.0,2.0,1,2
13672,http://orkg.org/orkg/resource/R44980,,F2,0.0,0.0,0.0,2.0,0,1
13673,http://orkg.org/orkg/resource/R44980,,F3,0.0,0.0,0.0,1.0,0,1
13674,http://orkg.org/orkg/resource/R44980,,F4,0.0,0.0,0.0,2.0,0,1
13675,http://orkg.org/orkg/resource/R44980,,FAIR,1.0,1.0,4.17,24.0,1,16
13676,http://orkg.org/orkg/resource/R44980,,I,0.0,0.0,0.0,4.0,0,3
13677,http://orkg.org/orkg/resource/R44980,,I1,0.0,0.0,0.0,2.0,0,1
13678,http://orkg.org/orkg/resource/R44980,,I2,0.0,0.0,0.0,1.0,0,1
13679,http://orkg.org/orkg/resource/R44980,,I3,0.0,0.0,0.0,1.0,0,1
13680,http://orkg.org/orkg/resource/R44980,,R,0.0,0.0,0.0,10.0,0,5
13681,http://orkg.org/orkg/resource/R44980,,R1,0.0,0.0,0.0,4.0,0,1
13682,http://orkg.org/orkg/resource/R44980,,R1.1,0.0,0.0,0.0,2.0,0,1
13683,http://orkg.org/orkg/resource/R44980,,R1.2,0.0,0.0,0.0,2.0,0,1
13684,http://orkg.org/orkg/resource/R44980,,R1.3,0.0,0.0,0.0,2.0,0,2
13685,http://orkg.org/orkg/resource/R46295,,A,0.0,0.0,0.0,3.0,0,3
13686,http://orkg.org/orkg/resource/R46295,,A1,0.0,0.0,0.0,3.0,0,3
13687,http://orkg.org/orkg/resource/R46295,,F,1.0,1.0,14.29,7.0,1,5
13688,http://orkg.org/orkg/resource/R46295,,F1,2.0,1.0,50.0,2.0,1,2
13689,http://orkg.org/orkg/resource/R46295,,F2,0.0,0.0,0.0,2.0,0,1
13690,http://orkg.org/orkg/resource/R46295,,F3,0.0,0.0,0.0,1.0,0,1
13691,http://orkg.org/orkg/resource/R46295,,F4,0.0,0.0,0.0,2.0,0,1
13692,http://orkg.org/orkg/resource/R46295,,FAIR,1.0,1.0,4.17,24.0,1,16
13693,http://orkg.org/orkg/resource/R46295,,I,0.0,0.0,0.0,4.0,0,3
13694,http://orkg.org/orkg/resource/R46295,,I1,0.0,0.0,0.0,2.0,0,1
13695,http://orkg.org/orkg/resource/R46295,,I2,0.0,0.0,0.0,1.0,0,1
13696,http://orkg.org/orkg/resource/R46295,,I3,0.0,0.0,0.0,1.0,0,1
13697,http://orkg.org/orkg/resource/R46295,,R,0.0,0.0,0.0,10.0,0,5
13698,http://orkg.org/orkg/resource/R46295,,R1,0.0,0.0,0.0,4.0,0,1
13699,http://orkg.org/orkg/resource/R46295,,R1.1,0.0,0.0,0.0,2.0,0,1
13700,http://orkg.org/orkg/resource/R46295,,R1.2,0.0,0.0,0.0,2.0,0,1
13701,http://orkg.org/orkg/resource/R46295,,R1.3,0.0,0.0,0.0,2.0,0,2
13702,http://orkg.org/orkg/resource/R46296,,A,0.0,0.0,0.0,3.0,0,3
13703,http://orkg.org/orkg/resource/R46296,,A1,0.0,0.0,0.0,3.0,0,3
13704,http://orkg.org/orkg/resource/R46296,,F,1.0,1.0,14.29,7.0,1,5
13705,http://orkg.org/orkg/resource/R46296,,F1,2.0,1.0,50.0,2.0,1,2
13706,http://orkg.org/orkg/resource/R46296,,F2,0.0,0.0,0.0,2.0,0,1
13707,http://orkg.org/orkg/resource/R46296,,F3,0.0,0.0,0.0,1.0,0,1
13708,http://orkg.org/orkg/resource/R46296,,F4,0.0,0.0,0.0,2.0,0,1
13709,http://orkg.org/orkg/resource/R46296,,FAIR,1.0,1.0,4.17,24.0,1,16
13710,http://orkg.org/orkg/resource/R46296,,I,0.0,0.0,0.0,4.0,0,3
13711,http://orkg.org/orkg/resource/R46296,,I1,0.0,0.0,0.0,2.0,0,1
13712,http://orkg.org/orkg/resource/R46296,,I2,0.0,0.0,0.0,1.0,0,1
13713,http://orkg.org/orkg/resource/R46296,,I3,0.0,0.0,0.0,1.0,0,1
13714,http://orkg.org/orkg/resource/R46296,,R,0.0,0.0,0.0,10.0,0,5
13715,http://orkg.org/orkg/resource/R46296,,R1,0.0,0.0,0.0,4.0,0,1
13716,http://orkg.org/orkg/resource/R46296,,R1.1,0.0,0.0,0.0,2.0,0,1
13717,http://orkg.org/orkg/resource/R46296,,R1.2,0.0,0.0,0.0,2.0,0,1
13718,http://orkg.org/orkg/resource/R46296,,R1.3,0.0,0.0,0.0,2.0,0,2
13719,http://orkg.org/orkg/resource/R46297,,A,0.0,0.0,0.0,3.0,0,3
13720,http://orkg.org/orkg/resource/R46297,,A1,0.0,0.0,0.0,3.0,0,3
13721,http://orkg.org/orkg/resource/R46297,,F,1.0,1.0,14.29,7.0,1,5
13722,http://orkg.org/orkg/resource/R46297,,F1,2.0,1.0,50.0,2.0,1,2
13723,http://orkg.org/orkg/resource/R46297,,F2,0.0,0.0,0.0,2.0,0,1
13724,http://orkg.org/orkg/resource/R46297,,F3,0.0,0.0,0.0,1.0,0,1
13725,http://orkg.org/orkg/resource/R46297,,F4,0.0,0.0,0.0,2.0,0,1
13726,http://orkg.org/orkg/resource/R46297,,FAIR,1.0,1.0,4.17,24.0,1,16
13727,http://orkg.org/orkg/resource/R46297,,I,0.0,0.0,0.0,4.0,0,3
13728,http://orkg.org/orkg/resource/R46297,,I1,0.0,0.0,0.0,2.0,0,1
13729,http://orkg.org/orkg/resource/R46297,,I2,0.0,0.0,0.0,1.0,0,1
13730,http://orkg.org/orkg/resource/R46297,,I3,0.0,0.0,0.0,1.0,0,1
13731,http://orkg.org/orkg/resource/R46297,,R,0.0,0.0,0.0,10.0,0,5
13732,http://orkg.org/orkg/resource/R46297,,R1,0.0,0.0,0.0,4.0,0,1
13733,http://orkg.org/orkg/resource/R46297,,R1.1,0.0,0.0,0.0,2.0,0,1
13734,http://orkg.org/orkg/resource/R46297,,R1.2,0.0,0.0,0.0,2.0,0,1
13735,http://orkg.org/orkg/resource/R46297,,R1.3,0.0,0.0,0.0,2.0,0,2
13736,http://orkg.org/orkg/resource/R46298,,A,0.0,0.0,0.0,3.0,0,3
13737,http://orkg.org/orkg/resource/R46298,,A1,0.0,0.0,0.0,3.0,0,3
13738,http://orkg.org/orkg/resource/R46298,,F,1.0,1.0,14.29,7.0,1,5
13739,http://orkg.org/orkg/resource/R46298,,F1,2.0,1.0,50.0,2.0,1,2
13740,http://orkg.org/orkg/resource/R46298,,F2,0.0,0.0,0.0,2.0,0,1
13741,http://orkg.org/orkg/resource/R46298,,F3,0.0,0.0,0.0,1.0,0,1
13742,http://orkg.org/orkg/resource/R46298,,F4,0.0,0.0,0.0,2.0,0,1
13743,http://orkg.org/orkg/resource/R46298,,FAIR,1.0,1.0,4.17,24.0,1,16
13744,http://orkg.org/orkg/resource/R46298,,I,0.0,0.0,0.0,4.0,0,3
13745,http://orkg.org/orkg/resource/R46298,,I1,0.0,0.0,0.0,2.0,0,1
13746,http://orkg.org/orkg/resource/R46298,,I2,0.0,0.0,0.0,1.0,0,1
13747,http://orkg.org/orkg/resource/R46298,,I3,0.0,0.0,0.0,1.0,0,1
13748,http://orkg.org/orkg/resource/R46298,,R,0.0,0.0,0.0,10.0,0,5
13749,http://orkg.org/orkg/resource/R46298,,R1,0.0,0.0,0.0,4.0,0,1
13750,http://orkg.org/orkg/resource/R46298,,R1.1,0.0,0.0,0.0,2.0,0,1
13751,http://orkg.org/orkg/resource/R46298,,R1.2,0.0,0.0,0.0,2.0,0,1
13752,http://orkg.org/orkg/resource/R46298,,R1.3,0.0,0.0,0.0,2.0,0,2
13753,http://orkg.org/orkg/resource/R46299,,A,0.0,0.0,0.0,3.0,0,3
13754,http://orkg.org/orkg/resource/R46299,,A1,0.0,0.0,0.0,3.0,0,3
13755,http://orkg.org/orkg/resource/R46299,,F,1.0,1.0,14.29,7.0,1,5
13756,http://orkg.org/orkg/resource/R46299,,F1,2.0,1.0,50.0,2.0,1,2
13757,http://orkg.org/orkg/resource/R46299,,F2,0.0,0.0,0.0,2.0,0,1
13758,http://orkg.org/orkg/resource/R46299,,F3,0.0,0.0,0.0,1.0,0,1
13759,http://orkg.org/orkg/resource/R46299,,F4,0.0,0.0,0.0,2.0,0,1
13760,http://orkg.org/orkg/resource/R46299,,FAIR,1.0,1.0,4.17,24.0,1,16
13761,http://orkg.org/orkg/resource/R46299,,I,0.0,0.0,0.0,4.0,0,3
13762,http://orkg.org/orkg/resource/R46299,,I1,0.0,0.0,0.0,2.0,0,1
13763,http://orkg.org/orkg/resource/R46299,,I2,0.0,0.0,0.0,1.0,0,1
13764,http://orkg.org/orkg/resource/R46299,,I3,0.0,0.0,0.0,1.0,0,1
13765,http://orkg.org/orkg/resource/R46299,,R,0.0,0.0,0.0,10.0,0,5
13766,http://orkg.org/orkg/resource/R46299,,R1,0.0,0.0,0.0,4.0,0,1
13767,http://orkg.org/orkg/resource/R46299,,R1.1,0.0,0.0,0.0,2.0,0,1
13768,http://orkg.org/orkg/resource/R46299,,R1.2,0.0,0.0,0.0,2.0,0,1
13769,http://orkg.org/orkg/resource/R46299,,R1.3,0.0,0.0,0.0,2.0,0,2
13770,http://orkg.org/orkg/resource/R46464,,A,0.0,0.0,0.0,3.0,0,3
13771,http://orkg.org/orkg/resource/R46464,,A1,0.0,0.0,0.0,3.0,0,3
13772,http://orkg.org/orkg/resource/R46464,,F,1.0,1.0,14.29,7.0,1,5
13773,http://orkg.org/orkg/resource/R46464,,F1,2.0,1.0,50.0,2.0,1,2
13774,http://orkg.org/orkg/resource/R46464,,F2,0.0,0.0,0.0,2.0,0,1
13775,http://orkg.org/orkg/resource/R46464,,F3,0.0,0.0,0.0,1.0,0,1
13776,http://orkg.org/orkg/resource/R46464,,F4,0.0,0.0,0.0,2.0,0,1
13777,http://orkg.org/orkg/resource/R46464,,FAIR,1.0,1.0,4.17,24.0,1,16
